,Category,CategorySpecific,ageMin,ageMax,ageRange,ageRes,TSid,Lat,Lon,Name,Archive,Proxy,Unit,Interp,Season,Direction,bin0ka,bin1ka,bin2ka,bin3ka,bin4ka,bin5ka,bin6ka,bin7ka,bin8ka,bin9ka,bin10ka,bin11ka,TotalDirection,TotalSlope,TotalSlopeSig,EarlyDirection,EarlySlope,EarlySlopeSig,LateDirection,LateSlope,LateSlopeSig
817,Other,Other (uncalibrated),421.0,11953.0,11532.0,68.23668639053254,LPDa0c5bf8a,78.9157,6.7672,MSM055_712-2.Werner.2015,MarineSediment,foraminifera,degC,T,annual,positive,0.0,0.23611111111111116,-0.09722222222222232,-0.39888888888888907,-0.37070707070707076,1.3052287581699349,0.39532163742690063,1.6236111111111113,1.7991111111111109,2.7311111111111113,2.071111111111112,-0.7722222222222221,decreasing,-0.20986875778006944,-0.20986875778006944,decreasing,-0.0977499693091198,-0.0977499693091198,no trend,-0.18017574944979128,0.0
818,Other,Other (uncalibrated),14.0,11946.0,11932.0,123.01030927835052,T2L_GIK17940_2_uk37_SST_from_uk37,20.1167,117.3833,GIK17940_2.Pelejero.1999,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.01995327090808985,-0.41455870114911164,-0.4307099236970373,-0.3895665592674611,-0.29807476253705545,-0.6965258080242478,-1.1872802280804748,-1.717470296957302,-2.538608207678056,-2.9063759126816286,-3.618333552246039,increasing,0.33393729776454323,0.33393729776454323,increasing,0.5854334654094956,0.5854334654094956,increasing,0.07795640811462182,0.07795640811462182
819,Other,Other (uncalibrated),14.0,11965.75,11951.75,29.009101941747574,T2L_GIK17940_2_d18o_ruber_SST_from_d18o_ruber,20.1167,117.3833,GIK17940_2.Pelejero.1999,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.0644227544812992,-0.21296317297048617,-0.09622216539056083,0.02535351274023867,-0.45799354578532814,-0.42783497293925876,-0.23491044774534586,-0.4787509139961763,0.10251687322305614,0.7098792738313655,-0.291007401436179,no trend,-0.013329947418491533,0.0,decreasing,-0.12501585955167824,-0.12501585955167824,no trend,0.05315361339843796,0.0
820,Pollen,Pollen (uncalibrated),163.0,10990.0,10827.0,26.667487684729064,RLlDtgL9a38,50.1,6.75,MeerfelderMaar.Litt.2009,LakeSediment,pollen,degC,T,1,positive,0.0,-0.11828038614867964,-0.10439534706211329,-0.1335228413988121,0.029780113520350815,-1.0361288722007298,-0.8756516824745348,-0.36870437021486313,-0.9280863703097004,-0.2977754617094819,-3.765471954700856,,increasing,0.2061722672864028,0.2061722672864028,increasing,0.500258414051737,0.500258414051737,increasing,0.14151648213125806,0.14151648213125806
821,Pollen,Pollen (uncalibrated),163.0,10990.0,10827.0,26.667487684729064,Rp1oVLUaXiR,50.1,6.75,MeerfelderMaar.Litt.2009,LakeSediment,pollen,degC,T,7,positive,0.0,0.08409132035934874,-0.009359749974933607,0.03182958410978287,0.13396904656777409,0.5587853086432482,0.6617439629193598,0.6099512003241578,0.5459150905977275,0.6349552457945364,-0.26024154290861645,,decreasing,-0.051445261788835774,-0.051445261788835774,increasing,0.17292948827422655,0.17292948827422655,decreasing,-0.08798882741715652,-0.08798882741715652
822,Pollen,Pollen (uncalibrated),163.0,10990.0,10827.0,26.667487684729064,Rfe0do1gMXq,50.1,6.75,MeerfelderMaar.Litt.2009,LakeSediment,pollen,degC,T,"1,9",positive,0.0,-0.017094532894666378,-0.0568775485185264,-0.05084662864451499,0.08187458004406178,-0.23867178177874038,-0.1069538597775875,0.12062341505464841,-0.19108563985598562,0.16858989204252578,-2.0128567488047353,,increasing,0.07736350274878354,0.07736350274878354,increasing,0.33659395116298196,0.33659395116298196,no trend,0.02676382735705078,0.0
823,Other,Other (uncalibrated),2415.807,11647.442,9231.634999999998,196.41776595744676,RD1FZyd0zs4,46.7176,8.0677,Hinterburgsee.Heiri.2015,LakeSediment,chironomid,degC,T,Summer,positive,,,,,,,,,,,,,no trend,0.055041088639099456,0.0,increasing,0.4147651730714563,0.4147651730714563,,,
824,Other,Other (uncalibrated),410.0,11990.0,11580.0,55.67307692307692,T2L_SO189_039KL_mgca_ruber_SST_from_mgca_ruber,-0.79,99.9085,SO189_039KL.Mohtadi.2014,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.05147473684210624,0.2622704761904835,-0.36586117647058813,-0.24662000000000006,0.19528000000000034,-0.2511584615384592,0.12660666666667098,-0.05253764705882347,-0.4266088888888895,-0.21965478260869986,-1.1368057142857104,increasing,0.0671472240943843,0.0671472240943843,increasing,0.17567916774023584,0.17567916774023584,no trend,0.01628763890601897,0.0
825,Other,Other (uncalibrated),410.0,11990.0,11580.0,55.4066985645933,T2L_SO189_039KL_d18o_ruber_SST_from_d18o_ruber,-0.79,99.9085,SO189_039KL.Mohtadi.2014,MarineSediment,d18O,degC,T,annual,positive,0.0,0.11580463613088554,0.12542478652497024,0.2844376254567713,0.25127377509615556,0.445890940251342,0.14345764465415556,0.6660821416805582,-0.26763333135460954,-0.3891754337688589,-0.5851474967738106,-1.6203474049350817,increasing,0.11435316380586592,0.11435316380586592,increasing,0.37349076563154016,0.37349076563154016,decreasing,-0.07631012341767476,-0.07631012341767476
828,Pollen,Pollen (uncalibrated),39.0,10892.0,10853.0,246.6590909090909,M2Lhfe9p1b1P,44.03,-70.35,PolandSpring.Jacobson.Ja,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.22733333333333317,-0.0086666666666666,0.13900000000000023,0.4113333333333342,0.03826666666666689,0.0015416666666672185,-0.242,-0.15399999999999991,-0.3998333333333335,0.02566666666666695,,no trend,0.015365758200048181,0.0,no trend,0.05502629532163318,0.0,no trend,-0.034719497067202516,0.0
829,Other,Other (uncalibrated),5727.0,11920.0,6193.0,151.0487804878049,LPD5c8693b4,51.268,167.725,MD01-2416.Sarnthien.2004,MarineSediment,foraminifera,degC,T,Summer,positive,,,,,,,,,,,,,,,,decreasing,-0.2943951657684197,-0.2943951657684197,,,
830,Other,Other (uncalibrated),2221.6,11999.2,9777.6,54.93033707865169,T2L_MV99_PC14_mgca_bulloides_SST_from_mgca_bulloides,25.2012,-112.7167,MV99_PC14.Marchitto.2010,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,decreasing,-0.12029259945708423,-0.12029259945708423,decreasing,-0.42132227543136014,-0.42132227543136014,increasing,0.4858045523292706,0.4858045523292706
831,Pollen,Pollen (uncalibrated),0.0,11000.0,11000.0,73.33333333333333,RoXFsXAQiB2,61.4833,26.0833,Laihalampi.Giesecke.2008,LakeSediment,pollen,degC,T,1,positive,0.0,-1.2227666666666668,0.04750752136752112,1.3909830158730152,2.603991717171718,3.2145621367521375,4.838189444444444,3.970034444444444,2.4438886549707606,0.7311136111111107,-2.748090170940168,-4.398045555555555,no trend,-0.07489473607924181,0.0,increasing,1.81793286525744,1.81793286525744,decreasing,-0.8333638139049967,-0.8333638139049967
832,Pollen,Pollen (uncalibrated),49.043,8995.364,8946.321,73.3305,PYTEE34B0H5,61.48,26.07,Laihalampi.Heikkila.2003,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.06956363636363694,0.8279666666666667,0.9151333333333334,1.2096461538461538,1.4807333333333332,1.4772375000000002,1.4859176470588231,0.02648749999999911,,,,decreasing,-0.08754674376287648,-0.08754674376287648,,,,decreasing,-0.31814313113120607,-0.31814313113120607
833,Other,Other (uncalibrated),470.123,11989.1,11518.977,78.89710273972604,T2L_GeoB10069_3_mgca_ruber_SST_from_mgca_ruber,-9.0099,120.0153,GeoB10069_3.Gibbons.2014,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.5819708333333367,0.56715625,0.8209624999999967,1.0786589285714285,1.4043208333333368,1.7747475000000001,1.5795375000000007,1.5154041666666664,1.9116250000000008,2.3454528846153835,1.938622500000001,decreasing,-0.169777835783865,-0.169777835783865,no trend,-0.09035160061293719,0.0,decreasing,-0.23374076568295998,-0.23374076568295998
834,Other,Other (uncalibrated),470.123,11989.1,11518.977,78.89710273972604,T2L_GeoB10069_3_d18o_ruber_SST_from_d18o_ruber,-9.0099,120.0153,GeoB10069_3.Gibbons.2014,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.17829827416662525,-0.09679700969200056,0.23806298496943157,0.45083349256526617,0.01796004335992407,0.5043950578418119,0.21568186738557316,0.14019102883510115,-0.11666420402002586,-0.5046947595987135,-1.268143220086575,increasing,0.08738034865905488,0.08738034865905488,increasing,0.3441716861546849,0.3441716861546849,no trend,-0.07901252218942152,0.0
837,Pollen,Pollen (uncalibrated),5.0,10697.0,10692.0,110.22680412371135,M2L89nzt2ckP,43.33,-95.2,WestOkoboji.VanZant.1979,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.22261764705882303,-0.31636764705882303,-0.3598676470588229,-0.4821176470588231,-2.7535176470588234,-1.4892994652406415,-1.606367647058823,-1.3737605042016803,-0.6577843137254904,0.9686823529411761,,no trend,0.051466526433987664,0.0,decreasing,-0.5362077410801434,-0.5362077410801434,increasing,0.39654804951648387,0.39654804951648387
840,Pollen,Pollen (uncalibrated),61.7,10974.0,10912.3,227.3395833333333,M2Lx8d4iupqP,52.95,-131.76,LouisePond.Mathewes.1994,LakeSediment,pollen,degC,T,annual,positive,0.0,0.0,0.3960000000000008,0.3960000000000008,0.10100000000000087,0.3960000000000008,-0.13199999999999967,-0.40199999999999925,-0.46999999999999886,-0.6471999999999989,-0.8112499999999994,,increasing,0.10175466183356567,0.10175466183356567,increasing,0.15996117791334252,0.15996117791334252,decreasing,-0.0630315469753688,-0.0630315469753688
841,Pollen,Pollen (uncalibrated),8.0,8634.0,8626.0,172.52,PYTIYA2IC5S,61.0,-47.75,Qipisarqo.Frechette.2009,LakeSediment,pollen,degC,T,7,positive,0.0,0.7056190476190469,0.6996190476190467,1.1289523809523807,1.7164857142857137,2.3850357142857135,3.935535714285713,1.491535714285714,-1.2530476190476199,,,,decreasing,-0.2126324467304991,-0.2126324467304991,,,,decreasing,-0.4048246424818891,-0.4048246424818891
842,Other,Other (uncalibrated),6825.404,11991.11,5165.706,49.1972,T2L_MD02_2515_uk37_SST_from_uk37,27.4835,-112.0743,MD02_2515.McClymont.2012,MarineSediment,alkenone,degC,T,annual,positive,,,,,,,,,,,,,,,,increasing,0.4046377537707979,0.4046377537707979,,,
843,Other,Other (uncalibrated),6825.404,11991.11,5165.706,60.773011764705885,T2L_MD02_2515_tex86_SST_from_tex86,27.4835,-112.0743,MD02_2515.McClymont.2012,MarineSediment,GDGT,degC,T,annual,positive,,,,,,,,,,,,,,,,increasing,0.2524811677754411,0.2524811677754411,,,
845,Pollen,Pollen (uncalibrated),18.28,3999.69,3981.41,78.06686274509804,R2RMTzS2yFO,48.93,-1.54,Lingreville.Billard.1995,MarineSediment,pollen,degC,T,annual,positive,0.0,2.1601785719479176,3.457708333666667,4.429107143729168,,,,,,,,,,,,,,,decreasing,-1.414245395471479,-1.414245395471479
848,Pollen,Pollen (uncalibrated),299.41,10975.46,10676.05,79.08185185185185,RzpuGYfIHLy,50.91,0.68,PannelBridge.Waller.1993,Peat,pollen,degC,T,annual,positive,0.0,-0.14261904817857207,-0.34988095174999856,-0.6926984129722236,1.5361666666250002,1.4767042606447358,0.7347338933088228,-0.03328231357142819,1.2174829921785726,0.8477380958333338,-2.708174603861111,,no trend,0.0502370452819825,0.0,no trend,0.5880234248735353,0.0,decreasing,-0.4891620341930782,-0.4891620341930782
850,Other,Other (uncalibrated),1000.0,11890.0,10890.0,403.3333333333333,T2L_JR244_GC528_uk37_SST_from_uk37,-53.013,-58.0405,JR244_GC528.Roberts.2016,MarineSediment,alkenone,degC,T,annual,positive,0.0,2.0613403230224083,1.4552514983173301,3.48542417692627,2.1117079267280072,1.7068856361412506,3.1675035820025537,2.9715801162903963,3.5500795011611883,3.351108006120252,2.8045743667401455,2.016620804443991,no trend,-0.09713066606327662,0.0,no trend,0.21562814611005215,0.0,no trend,-0.03345053240873701,0.0
851,Other,Other (uncalibrated),492.0,11911.0,11419.0,196.8793103448276,T2L_ME0005A_43JC_mgca_ruber_SST_from_mgca_ruber,7.8558,-83.6083,ME0005A_43JC.Benway.2006,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,-1.6645666666666656,0.18483333333332652,1.9993999999999978,-0.022466666666666413,0.48285000000000267,0.34573333333333167,0.5346142857142802,-0.08728333333333538,0.4454833333333248,0.04348333333333443,-0.3527666666666711,no trend,0.011999131903185438,0.0,no trend,0.12452169295974988,0.0,no trend,-0.28483595450280036,0.0
852,Other,Other (uncalibrated),2315.0,11911.0,9596.0,599.75,T2L_ME0005A_43JC_uk37_SST_from_uk37,7.8558,-83.6083,ME0005A_43JC.Benway.2006,MarineSediment,alkenone,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.2587220851846644,0.2587220851846644,increasing,0.2922238469615508,0.2922238469615508,,,
853,Other,Other (uncalibrated),857.0,11911.0,11054.0,208.56603773584905,T2L_ME0005A_43JC_d18o_ruber_SST_from_d18o_ruber,7.8558,-83.6083,ME0005A_43JC.Benway.2006,MarineSediment,d18O,degC,T,annual,positive,0.0,-0.06765189192250176,0.6690122094989981,0.3836093917589487,0.6929254413657979,-0.18373080848061818,0.09355373963219904,0.14341400200448717,-1.0389115329076333,-1.3316257712705841,-1.0372346626064974,-2.895269769900132,increasing,0.30321633896944405,0.30321633896944405,increasing,0.5364705678974606,0.5364705678974606,no trend,0.12244142465005865,0.0
854,Pollen,Pollen (uncalibrated),2135.0,11716.0,9581.0,368.5,Ry7X6BBn8Ko,-41.0583,-71.5167,LagoMoreno.Markgraf.2002,LakeSediment,pollen,degC,T,"12,1,2",positive,,,,,,,,,,,,,increasing,0.21872890858126154,0.21872890858126154,no trend,0.12994167953043745,0.0,increasing,0.14292083673495887,0.14292083673495887
855,Pollen,Pollen (uncalibrated),2135.0,11716.0,9581.0,368.5,RwTmo8nvdZo,-41.0583,-71.5167,LagoMoreno.Markgraf.2002,LakeSediment,pollen,degC,T,"6,7,8",positive,,,,,,,,,,,,,decreasing,-0.17163029767005486,-0.17163029767005486,decreasing,-0.31269978404654325,-0.31269978404654325,no trend,0.1112666288102781,0.0
856,Pollen,Pollen (uncalibrated),2135.0,11716.0,9581.0,368.5,R7eBhCUMOfI,-41.0583,-71.5167,LagoMoreno.Markgraf.2002,LakeSediment,pollen,degC,T,12 1 2; 6 7 8,positive,,,,,,,,,,,,,no trend,0.023549305455603412,0.0,no trend,-0.0913790522580528,0.0,increasing,0.12709373277261857,0.12709373277261857
859,Pollen,Pollen (uncalibrated),190.0,10183.0,9993.0,192.17307692307693,M2L6n22fvlcP,54.74,-101.68,Beaverhouse.Ritchie.1976,LakeSediment,pollen,degC,T,annual,positive,0.0,0.3683000000000005,0.52,0.7215000000000003,0.6294999999999997,1.3931,1.3852999999999995,-13.25975,-5.218249999999999,-1.7439999999999998,-0.4554999999999998,,no trend,0.49444913532490603,0.0,no trend,-0.5050945810490638,0.0,decreasing,-0.1900520606524723,-0.1900520606524723
860,Other,Other (uncalibrated),120.0,11950.0,11830.0,115.98039215686275,T2L_SK237_GC04_mgca_ruber_SST_from_mgca_ruber,10.9775,74.9993,SK237_GC04.Saraswat.2013,MarineSediment,Mg/Ca,degC,T,annual,positive,0.0,0.239458333333328,-0.07263749999999902,0.15047499999999658,0.2549650000000021,0.809825,0.7232392857142855,0.9741549999999997,0.7667450000000002,0.3299050000000001,0.3983431818181842,-0.27766833333333807,no trend,-0.0058889013254948734,0.0,increasing,0.23159039455883867,0.23159039455883867,no trend,-0.11341967444929864,0.0
861,Other,Other (uncalibrated),120.0,11950.0,11830.0,121.95876288659794,T2L_SK237_GC04_d18o_ruber_SST_from_d18o_ruber,10.9775,74.9993,SK237_GC04.Saraswat.2013,MarineSediment,d18O,degC,T,annual,positive,0.0,0.329273713308627,0.46367837933359013,0.9548583223202805,0.30607140816935186,0.9628681090894027,0.637230574368175,0.33510038382283724,0.21652760271456373,-0.26931890077774767,-1.0060891173561224,-2.4743695887461,increasing,0.20394278632327903,0.20394278632327903,increasing,0.6238615280903159,0.6238615280903159,decreasing,-0.14876252047045674,-0.14876252047045674
865,Pollen,Pollen (uncalibrated),268.0,10590.0,10322.0,264.6666666666667,M2Lzztaq4rxP,65.22,-126.12,LacMeleze.MacDonald.1987,LakeSediment,pollen,degC,T,annual,positive,0.0,2.34925,5.201142857142857,3.5788333333333338,1.9622,1.7427500000000002,3.26225,0.9475000000000002,-3.7859999999999996,-2.2640000000000002,-2.2640000000000002,,no trend,0.39732899872913047,0.0,,,,no trend,-0.051208957394079914,0.0
866,Pollen,Pollen (uncalibrated),506.0,10841.0,10335.0,279.3243243243243,M2Ly9ivg9w7P,42.65,-73.05,NorthPond.Whitehead.1978,LakeSediment,pollen,degC,T,warmest month,positive,0.0,-0.1144999999999996,0.042500000000000426,-0.05000000000000071,-0.18574999999999875,-0.29299999999999926,-0.26699999999999946,-0.14300000000000068,0.547555555555558,0.5392500000000027,0.5903333333333336,,decreasing,-0.09350916954673501,-0.09350916954673501,decreasing,-0.2068480544222335,-0.2068480544222335,increasing,0.06243059805541708,0.06243059805541708
867,Pollen,Pollen (uncalibrated),506.0,10841.0,10335.0,279.3243243243243,M2L68iw0l2eP,42.65,-73.05,NorthPond.Whitehead.1978,LakeSediment,pollen,degC,T,coldest month,positive,0.0,-0.12150000000000016,0.03550000000000075,0.32150000000000034,0.1930000000000014,-0.2607499999999998,-0.3143333333333338,-0.6663333333333341,-2.447555555555555,-3.428750000000001,-3.480666666666666,,increasing,0.46447546704038467,0.46447546704038467,increasing,0.9070089862739144,0.9070089862739144,no trend,0.026342866466557688,0.0
868,Pollen,Pollen (uncalibrated),506.0,10841.0,10335.0,279.3243243243243,M2Lfwuhv0pjP,42.65,-73.05,NorthPond.Whitehead.1978,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.13149999999999995,0.05449999999999999,0.13399999999999945,0.01624999999999943,-0.2912500000000007,-0.3013333333333339,-0.3736666666666668,-0.6357777777777773,-1.0614999999999997,-1.0473333333333326,,increasing,0.13183154807688977,0.13183154807688977,no trend,0.23854354360068322,0.0,no trend,0.04321557725328525,0.0
869,Other,Other (uncalibrated),39.2,5964.2,5925.0,123.4375,RclKPHfeaEb,64.2572,-110.1008,CarletonLake.Upiter.2014,LakeSediment,chironomid,degC,T,summerOnly,positive,0.0,-0.5177828947368421,-0.17799122807017542,0.41927067669172935,0.4418421052631579,0.639842105263158,,,,,,,,,,,,,no trend,-0.13253854445505006,0.0
870,Glacier Ice,Glacier Ice,12.0,8692.0,8680.0,289.3333333333333,LPD7abab671,-66.7697,112.8069,LawDome.Dahl-Jensen.1999,GlacierIce,borehole,degC,T,annual,positive,0.0,1.0387499999999967,2.5162499999999994,2.3362499999999997,1.0662500000000001,1.5262499999999974,1.4962499999999999,1.6362500000000004,1.3162500000000001,,,,decreasing,-0.24708354026313067,-0.24708354026313067,,,,decreasing,-0.44702722514349535,-0.44702722514349535
872,Pollen,Pollen (uncalibrated),8.46,10929.51,10921.050000000001,151.68125,RfS6nLBgBZ2,47.62,8.82,NussbaumerSeen.Rsch.1995,LakeSediment,pollen,degC,T,annual,positive,0.0,-0.7219642861666662,1.5658928570000006,0.07303571350000038,2.949629120115384,3.2750357137000012,3.447892857500001,4.1197817453333325,4.200586733357143,4.5423214276250015,2.3936785704000005,,decreasing,-0.3521262311113538,-0.3521262311113538,no trend,0.3012693574578344,0.0,decreasing,-0.791271440804753,-0.791271440804753
874,Other,Other (uncalibrated),1335.0,9710.0,8375.0,35.33755274261603,RvgMFNdDqju_SST_from_planktic0x2EMgCa,-5.5732,39.1082,GeoB12605_3.Kuhnert.2014,MarineSediment,Mg/Ca,degC,T,annual,positive,,,,,,,,,,,,,increasing,0.0680119292193499,0.0680119292193499,increasing,0.7328701744139902,0.7328701744139902,no trend,-0.0455907246327193,0.0
875,Other,Other (uncalibrated),15.6,11956.53,11940.93,265.354,RIRxCH0hUy2,38.2613,-119.5365,HiddenLakeCA.Potito.2006,LakeSediment,chironomid,degC,T,summer,positive,0.0,-0.035199999999999676,0.04760000000000275,0.30740000000000123,0.4335500000000039,-0.08244999999999791,0.8844666666666683,-0.5581999999999994,-0.5745333333333278,-0.8431999999999995,-0.8016999999999967,-1.9836999999999971,increasing,0.1154773329648897,0.1154773329648897,increasing,0.44637286549792454,0.44637286549792454,no trend,-0.04722902911959931,0.0
876,Other,Other (uncalibrated),932.0,11968.0,11036.0,193.6140350877193,T2L_MD03_2699_uk37_SST_from_uk37,39.0367,-10.6605,MD03_2699.Rodrigues.2010,MarineSediment,alkenone,degC,T,annual,positive,0.0,0.22203349986128273,0.1412274139082328,0.21608321924143326,0.46697270011757297,0.3991130054748808,0.2591376854649674,0.9432884590956228,0.8232828168662998,0.9965333397109752,0.9739648745351346,0.8099929274859612,decreasing,-0.07974612538718884,-0.07974612538718884,no trend,-0.04070088830320448,0.0,decreasing,-0.0792977002401325,-0.0792977002401325
